file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201756538677,201090000001,2026-04-22 18:12:16,3113,1,EGYVO,,0
1,201000000031,201090000002,2026-04-10 23:42:16,3497,1,EGYVO,,0
1,201620761595,201090000001,2026-03-30 01:41:16,610,1,EGYVO,,0
1,201324787405,facebook.com,2026-04-05 12:51:16,3212907,2,EGYVO,,0
1,201367704354,youtube.com,2026-04-03 14:56:16,76173349,2,EGYVO,,0
1,201201464087,whatsapp.net,2026-04-05 22:32:16,41595991,2,EGYVO,,0
1,201729320424,youtube.com,2026-04-12 15:45:16,52037277,2,EGYVO,,0
1,201000000032,whatsapp.net,2026-04-26 19:39:16,69392760,2,EGYVO,,0
1,201367704354,fmrz-telecom.net,2026-04-07 21:48:16,36969409,2,EGYVO,,0
1,201620761595,201000000008,2026-04-12 13:58:16,1,3,EGYVO,,0
1,201000000039,201090000003,2026-04-27 21:50:16,1,3,EGYVO,,0
1,201551170592,youtube.com,2026-04-12 11:16:16,57516019,2,EGYVO,,0
1,201000000042,youtube.com,2026-04-23 12:14:16,79856841,2,EGYVO,,0
1,201810045245,facebook.com,2026-04-10 02:39:16,815224,2,EGYVO,,0
1,201718311843,201000000008,2026-04-22 15:41:16,1,3,EGYVO,,0
1,201358583755,201090000002,2026-04-13 22:06:16,324,1,EGYVO,,0
1,201294527018,201090000001,2026-04-01 01:24:16,1,3,EGYVO,,0
1,201843697670,201090000002,2026-04-04 10:34:16,1,3,EGYVO,,0
1,201153884309,201090000003,2026-04-10 22:38:16,1,3,EGYVO,,0
1,201000000015,201090000003,2026-04-06 10:13:16,2796,1,EGYVO,,0
1,201000000024,201000000008,2026-04-26 09:33:16,2827,1,EGYVO,,0
1,201366109323,201090000002,2026-03-29 08:33:16,1,3,EGYVO,,0
1,201109078614,201090000001,2026-04-06 11:01:16,1,3,EGYVO,,0
1,201716281175,201223344556,2026-04-05 14:44:16,742,1,EGYVO,,0
1,201000000023,facebook.com,2026-04-24 16:32:16,102655685,2,EGYVO,,0
1,201000000040,youtube.com,2026-04-01 00:34:16,67141605,2,EGYVO,,0
1,201264452110,201000000008,2026-03-30 14:05:16,518,1,EGYVO,,0
1,201855841642,201090000003,2026-04-27 14:11:16,596,1,EGYVO,,0
1,201737477917,google.com,2026-03-31 05:53:16,22890131,2,EGYVO,,0
1,201000000038,whatsapp.net,2026-04-10 03:05:16,75431817,2,EGYVO,,0
1,201153884309,201090000002,2026-04-15 23:14:16,1,3,EGYVO,,0
1,201716281175,201090000002,2026-04-03 01:22:16,243,1,EGYVO,,0
1,201340082771,201090000002,2026-04-09 23:55:16,1,3,EGYVO,,0
1,201566346296,fmrz-telecom.net,2026-04-14 03:38:16,63902060,2,EGYVO,,0
1,201700721574,201090000003,2026-04-02 12:34:16,1,3,EGYVO,,0
1,201294527018,fmrz-telecom.net,2026-04-18 01:17:16,37428357,2,EGYVO,,0
1,201716073175,fmrz-telecom.net,2026-04-04 09:24:16,52677462,2,EGYVO,,0
1,201716281175,201090000001,2026-04-20 21:26:16,1,3,EGYVO,,0
1,201769731967,201090000002,2026-04-07 10:36:16,1,3,EGYVO,,0
1,201829207178,201223344556,2026-04-06 05:08:16,3128,1,EGYVO,,0
