file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201000000004,201090000003,2026-04-12 11:49:49,1225,1,EGYVO,,0
1,201000000046,201090000001,2026-04-14 12:02:49,1,3,EGYVO,,0
1,201000000028,youtube.com,2026-04-07 00:53:49,84939605,2,EGYVO,,0
1,201000000038,google.com,2026-04-04 03:46:49,89567720,2,EGYVO,,0
1,201000000022,201090000001,2026-03-30 13:58:49,1,3,EGYVO,,0
1,201000000044,201090000003,2026-04-22 08:14:49,1,3,EGYVO,,0
1,201000000008,201090000003,2026-04-06 01:09:49,2763,1,EGYVO,,0
1,201000000027,youtube.com,2026-04-13 15:28:49,67362727,2,EGYVO,,0
1,201000000029,201090000001,2026-04-25 12:59:49,1,3,EGYVO,,0
1,201000000031,201090000001,2026-04-09 22:28:49,1,3,EGYVO,,0
1,201000000032,201223344556,2026-04-15 19:43:49,1801,1,EGYVO,,0
1,201000000016,facebook.com,2026-04-26 05:15:49,16673064,2,EGYVO,,0
1,201000000044,youtube.com,2026-04-14 16:27:49,85593974,2,EGYVO,,0
1,201000000026,201090000002,2026-04-16 22:07:49,1,3,EGYVO,,0
1,201000000048,201223344556,2026-04-19 01:59:49,1,3,EGYVO,,0
1,201000000009,201090000003,2026-04-10 15:53:49,2828,1,EGYVO,,0
1,201000000038,fmrz-telecom.net,2026-04-16 06:47:49,60090963,2,EGYVO,,0
1,201000000040,201090000002,2026-04-13 06:55:49,1795,1,EGYVO,,0
1,201000000026,201090000002,2026-03-30 18:45:49,163,1,EGYVO,,0
1,201000000027,fmrz-telecom.net,2026-04-24 16:33:49,15862466,2,EGYVO,,0
1,201000000029,201223344556,2026-04-25 16:14:49,1,3,EGYVO,,0
1,201000000004,201223344556,2026-03-31 12:15:49,1,3,EGYVO,,0
1,201000000002,whatsapp.net,2026-04-25 16:18:49,35789074,2,EGYVO,,0
1,201000000019,201000000008,2026-03-31 05:37:49,1,3,EGYVO,,0
1,201000000012,201090000001,2026-04-22 00:35:49,1,3,EGYVO,,0
1,201000000048,201223344556,2026-04-02 10:52:49,2023,1,EGYVO,,0
1,201000000048,fmrz-telecom.net,2026-04-12 01:43:49,91032397,2,EGYVO,,0
1,201000000005,youtube.com,2026-04-12 03:30:49,8930013,2,EGYVO,,0
1,201000000045,facebook.com,2026-04-08 05:49:49,83596030,2,EGYVO,,0
1,201000000048,201090000002,2026-04-27 17:10:49,1771,1,EGYVO,,0
1,201000000032,201090000002,2026-04-08 08:43:49,2863,1,EGYVO,,0
1,201000000002,201090000002,2026-04-09 05:21:49,1,3,EGYVO,,0
1,201000000034,facebook.com,2026-04-17 21:17:49,12151387,2,EGYVO,,0
1,201000000012,201000000008,2026-04-22 03:35:49,1,3,EGYVO,,0
1,201000000037,fmrz-telecom.net,2026-04-15 10:58:49,13666950,2,EGYVO,,0
1,201000000032,201000000008,2026-04-25 00:54:49,1,3,EGYVO,,0
1,201000000037,201090000003,2026-04-18 02:15:49,1,3,EGYVO,,0
1,201000000039,201000000008,2026-04-22 12:43:49,1,3,EGYVO,,0
1,201000000036,201223344556,2026-04-04 06:14:49,2868,1,EGYVO,,0
1,201000000012,fmrz-telecom.net,2026-04-14 22:11:49,48738821,2,EGYVO,,0
1,201000000046,fmrz-telecom.net,2026-03-29 08:58:49,53643496,2,EGYVO,,0
1,201000000019,201000000008,2026-04-28 06:26:49,1,3,EGYVO,,0
1,201000000008,fmrz-telecom.net,2026-04-02 05:49:49,27901023,2,EGYVO,,0
1,201000000002,201223344556,2026-04-04 12:54:49,1,3,EGYVO,,0
1,201000000007,fmrz-telecom.net,2026-04-04 21:26:49,89289739,2,EGYVO,,0
1,201000000004,201000000008,2026-04-27 15:09:49,1882,1,EGYVO,,0
1,201000000001,whatsapp.net,2026-04-05 03:51:49,57191300,2,EGYVO,,0
1,201000000048,youtube.com,2026-04-24 00:46:49,77231498,2,EGYVO,,0
1,201000000028,google.com,2026-04-02 06:16:49,28142700,2,EGYVO,,0
1,201000000034,fmrz-telecom.net,2026-04-03 01:06:49,57835161,2,EGYVO,,0
