file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201000000021,201090000002,2026-04-13 15:31:59,1,3,EGYVO,,0
1,201000000007,youtube.com,2026-04-23 16:10:59,100053320,2,EGYVO,,0
1,201000000006,201000000008,2026-04-18 22:38:59,1,3,EGYVO,,0
1,201000000007,201090000001,2026-04-21 19:58:59,886,1,EGYVO,,0
1,201000000012,whatsapp.net,2026-04-10 11:58:59,47330311,2,EGYVO,,0
1,201000000017,201000000008,2026-04-05 16:23:59,2462,1,EGYVO,,0
1,201000000015,201090000002,2026-04-12 22:45:59,1,3,EGYVO,,0
1,201000000005,201090000002,2026-04-06 14:37:59,3271,1,EGYVO,,0
1,201000000048,201090000001,2026-04-23 08:09:59,2525,1,EGYVO,,0
1,201000000015,201090000003,2026-04-16 21:11:59,897,1,EGYVO,,0
1,201000000010,201090000001,2026-04-11 04:45:59,2009,1,EGYVO,,0
1,201000000038,201090000002,2026-04-06 18:47:59,2205,1,EGYVO,,0
1,201000000024,whatsapp.net,2026-04-18 21:07:59,22993069,2,EGYVO,,0
1,201000000038,201090000003,2026-03-29 18:05:59,1,3,EGYVO,,0
1,201000000019,201223344556,2026-04-12 07:40:59,1,3,EGYVO,,0
1,201000000045,201090000001,2026-04-21 21:47:59,2081,1,EGYVO,,0
1,201000000044,201000000008,2026-04-28 08:35:59,2816,1,EGYVO,,0
1,201000000027,whatsapp.net,2026-04-20 13:47:59,3707211,2,EGYVO,,0
1,201000000044,201090000002,2026-04-28 03:03:59,2726,1,EGYVO,,0
1,201000000025,201090000002,2026-04-21 05:17:59,1,3,EGYVO,,0
1,201000000001,youtube.com,2026-04-19 06:05:59,76514128,2,EGYVO,,0
1,201000000022,201223344556,2026-04-20 18:51:59,1,3,EGYVO,,0
1,201000000003,whatsapp.net,2026-04-13 21:13:59,66686782,2,EGYVO,,0
1,201000000034,youtube.com,2026-04-21 13:33:59,26790567,2,EGYVO,,0
1,201000000020,youtube.com,2026-04-07 10:10:59,52335092,2,EGYVO,,0
1,201000000015,201090000001,2026-04-08 23:22:59,1,3,EGYVO,,0
1,201000000013,201000000008,2026-04-09 12:47:59,1,3,EGYVO,,0
1,201000000033,201090000003,2026-04-05 03:36:59,849,1,EGYVO,,0
1,201000000019,whatsapp.net,2026-04-08 06:14:59,7134376,2,EGYVO,,0
1,201000000014,201090000001,2026-04-18 09:29:59,1,3,EGYVO,,0
1,201000000039,201000000008,2026-04-11 12:43:59,1,3,EGYVO,,0
1,201000000007,201090000003,2026-04-14 22:07:59,2105,1,EGYVO,,0
1,201000000032,fmrz-telecom.net,2026-04-21 05:13:59,26082734,2,EGYVO,,0
1,201000000030,201000000008,2026-04-05 07:27:59,3005,1,EGYVO,,0
1,201000000034,whatsapp.net,2026-04-03 04:05:59,43988458,2,EGYVO,,0
1,201000000020,201000000008,2026-04-17 03:13:59,2937,1,EGYVO,,0
1,201000000006,google.com,2026-04-25 14:34:59,29550831,2,EGYVO,,0
