file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201000000017,facebook.com,2026-04-01 15:57:04,865103,2,EGYVO,,0
1,201000000022,201090000003,2026-04-08 08:20:04,1,3,EGYVO,,0
1,201000000006,youtube.com,2026-04-26 07:29:04,841526,2,EGYVO,,0
1,201000000044,201090000001,2026-04-11 12:26:04,3074,1,EGYVO,,0
1,201000000035,whatsapp.net,2026-04-13 11:40:04,757536,2,EGYVO,,0
1,201000000011,whatsapp.net,2026-04-01 17:25:04,829091,2,EGYVO,,0
1,201000000045,whatsapp.net,2026-04-16 23:14:04,225427,2,EGYVO,,0
1,201000000007,201223344556,2026-04-08 12:16:04,326,1,EGYVO,,0
1,201000000021,fmrz-telecom.net,2026-04-21 00:00:04,318701,2,EGYVO,,0
1,201000000035,facebook.com,2026-04-18 14:44:04,908096,2,EGYVO,,0
1,201000000004,201000000008,2026-03-31 19:54:04,646,1,EGYVO,,0
1,201000000025,201000000008,2026-04-08 23:19:04,1,3,EGYVO,,0
1,201000000029,201223344556,2026-04-20 20:24:04,1,3,EGYVO,,0
1,201000000040,google.com,2026-04-14 21:07:04,657146,2,EGYVO,,0
1,201000000035,201090000001,2026-04-04 05:10:04,1,3,EGYVO,,0
1,201000000037,whatsapp.net,2026-04-28 22:38:04,241381,2,EGYVO,,0
1,201000000025,201090000003,2026-04-20 06:20:04,1,3,EGYVO,,0
1,201000000010,201090000001,2026-04-16 15:15:04,1,3,EGYVO,,0
1,201000000020,201223344556,2026-04-04 02:48:04,1,3,EGYVO,,0
1,201000000045,201000000008,2026-03-31 14:13:04,1,3,EGYVO,,0
1,201000000026,201090000001,2026-04-09 17:53:04,2780,1,EGYVO,,0
1,201000000025,google.com,2026-04-04 19:21:04,246741,2,EGYVO,,0
1,201000000014,google.com,2026-04-08 14:20:04,1016724,2,EGYVO,,0
1,201000000019,201000000008,2026-04-14 11:09:04,1,3,EGYVO,,0
1,201000000014,youtube.com,2026-04-25 02:04:04,880851,2,EGYVO,,0
1,201000000023,201090000002,2026-04-27 21:16:04,3261,1,EGYVO,,0
1,201000000002,201090000002,2026-04-22 15:57:04,1,3,EGYVO,,0
1,201000000022,whatsapp.net,2026-04-08 14:27:04,190976,2,EGYVO,,0
1,201000000028,whatsapp.net,2026-04-26 18:50:04,886904,2,EGYVO,,0
1,201000000030,201090000003,2026-04-07 12:24:04,1242,1,EGYVO,,0
1,201000000033,201223344556,2026-04-13 19:24:04,3004,1,EGYVO,,0
1,201000000014,201090000003,2026-04-23 03:00:04,3465,1,EGYVO,,0
1,201000000030,youtube.com,2026-04-15 06:29:04,658052,2,EGYVO,,0
1,201000000029,201090000002,2026-04-01 15:18:04,1,3,EGYVO,,0
1,201000000020,201090000001,2026-04-02 16:30:04,2827,1,EGYVO,,0
1,201000000016,facebook.com,2026-04-22 02:31:04,13765,2,EGYVO,,0
1,201000000032,201000000008,2026-04-26 15:06:04,1,3,EGYVO,,0
1,201000000034,201090000001,2026-04-14 19:24:04,1,3,EGYVO,,0
1,201000000014,whatsapp.net,2026-04-21 10:44:04,750403,2,EGYVO,,0
1,201000000016,fmrz-telecom.net,2026-04-24 15:46:04,97256,2,EGYVO,,0
1,201000000047,whatsapp.net,2026-04-17 08:49:04,560457,2,EGYVO,,0
1,201000000031,youtube.com,2026-04-15 12:30:04,811192,2,EGYVO,,0
1,201000000047,facebook.com,2026-04-21 23:45:04,554531,2,EGYVO,,0
1,201000000015,201090000002,2026-04-28 15:26:04,2177,1,EGYVO,,0
1,201000000015,201090000001,2026-04-28 13:40:04,1,3,EGYVO,,0
1,201000000012,201223344556,2026-03-31 17:50:04,1494,1,EGYVO,,0
1,201000000012,201223344556,2026-04-19 19:38:04,1,3,EGYVO,,0
1,201000000038,fmrz-telecom.net,2026-04-10 09:51:04,246933,2,EGYVO,,0
1,201000000030,201090000002,2026-04-04 00:13:04,639,1,EGYVO,,0
1,201000000014,201090000003,2026-04-27 21:04:04,1,3,EGYVO,,0
1,201000000006,201000000008,2026-04-20 11:36:04,1,3,EGYVO,,0
1,201000000022,fmrz-telecom.net,2026-03-29 18:31:04,470030,2,EGYVO,,0
1,201000000021,google.com,2026-04-02 00:28:04,1023920,2,EGYVO,,0
1,201000000032,201090000002,2026-04-02 18:45:04,712,1,EGYVO,,0
1,201000000036,201090000003,2026-04-08 10:26:04,1435,1,EGYVO,,0
1,201000000010,fmrz-telecom.net,2026-04-13 13:27:04,909372,2,EGYVO,,0
1,201000000017,201223344556,2026-04-10 18:15:04,1,3,EGYVO,,0
1,201000000028,201223344556,2026-04-14 09:18:04,1,3,EGYVO,,0
1,201000000003,201090000002,2026-04-10 11:49:04,3056,1,EGYVO,,0
1,201000000001,201000000008,2026-04-20 16:32:04,809,1,EGYVO,,0
1,201000000002,201090000002,2026-03-30 18:09:04,1414,1,EGYVO,,0
1,201000000048,201090000002,2026-03-30 15:46:04,1,3,EGYVO,,0
1,201000000010,201090000002,2026-04-10 13:48:04,1,3,EGYVO,,0
1,201000000034,youtube.com,2026-04-13 13:24:04,692602,2,EGYVO,,0
1,201000000035,201090000002,2026-03-31 00:21:04,1,3,EGYVO,,0
1,201000000012,youtube.com,2026-04-26 19:15:04,795700,2,EGYVO,,0
1,201000000005,201090000001,2026-04-02 00:33:04,1,3,EGYVO,,0
1,201000000042,201090000001,2026-04-19 05:41:04,3171,1,EGYVO,,0
1,201000000004,201090000003,2026-04-25 16:26:04,2833,1,EGYVO,,0
1,201000000010,google.com,2026-04-17 05:03:04,356821,2,EGYVO,,0
1,201000000020,201090000001,2026-04-09 03:23:04,1,3,EGYVO,,0
1,201000000039,201090000001,2026-04-12 23:39:04,450,1,EGYVO,,0
1,201000000020,201090000001,2026-04-21 13:33:04,469,1,EGYVO,,0
1,201000000022,201090000001,2026-04-18 02:01:04,1502,1,EGYVO,,0
1,201000000025,201000000008,2026-04-10 09:29:04,1,3,EGYVO,,0
1,201000000010,201090000002,2026-04-20 19:55:04,2817,1,EGYVO,,0
1,201000000036,201223344556,2026-04-11 14:50:04,1,3,EGYVO,,0
1,201000000020,youtube.com,2026-04-12 20:48:04,90122,2,EGYVO,,0
1,201000000007,facebook.com,2026-04-16 03:38:04,853838,2,EGYVO,,0
1,201000000030,201090000003,2026-04-18 08:40:04,1,3,EGYVO,,0
1,201000000001,201090000002,2026-04-04 13:53:04,1,3,EGYVO,,0
1,201000000011,201000000008,2026-04-12 18:10:04,1,3,EGYVO,,0
1,201000000006,facebook.com,2026-04-12 14:20:04,692061,2,EGYVO,,0
1,201000000009,201090000002,2026-04-02 03:09:04,1,3,EGYVO,,0
1,201000000033,201000000008,2026-04-08 03:09:04,3057,1,EGYVO,,0
1,201000000036,201223344556,2026-04-06 13:33:04,3316,1,EGYVO,,0
1,201000000008,201000000008,2026-04-14 12:07:04,2776,1,EGYVO,,0
1,201000000019,201090000003,2026-04-25 12:10:04,1,3,EGYVO,,0
1,201000000033,201090000001,2026-04-24 18:44:04,1,3,EGYVO,,0
1,201000000019,youtube.com,2026-04-25 14:04:04,311633,2,EGYVO,,0
1,201000000031,201090000002,2026-04-16 00:15:04,1,3,EGYVO,,0
1,201000000048,201000000008,2026-04-08 01:53:04,1,3,EGYVO,,0
1,201000000040,201090000002,2026-04-10 20:14:04,1,3,EGYVO,,0
1,201000000005,201223344556,2026-04-14 03:24:04,1,3,EGYVO,,0
1,201000000025,201000000008,2026-03-31 19:16:04,2387,1,EGYVO,,0
1,201000000040,youtube.com,2026-04-13 21:04:04,279148,2,EGYVO,,0
1,201000000048,201090000003,2026-04-17 19:01:04,1,3,EGYVO,,0
1,201000000048,201223344556,2026-04-01 08:36:04,531,1,EGYVO,,0
1,201000000033,facebook.com,2026-04-02 00:30:04,312418,2,EGYVO,,0
